"Year","Month","Day","Hour","Temp","Warm_Hour"
2008,6,8,2,14.361,FALSE
2008,6,8,3,18.652,FALSE
2008,6,8,4,18.889,FALSE
2008,6,8,5,16.939,FALSE
2008,6,8,6,16.249,FALSE
2008,6,8,7,19.722,FALSE
2008,6,8,8,24.944,FALSE
2008,6,8,9,26.402,TRUE
2008,6,8,10,26.646,TRUE
2008,6,8,11,28.048,TRUE
2008,6,8,12,29.865,TRUE
2008,6,8,13,30.192,TRUE
2008,6,8,14,30.646,TRUE
2008,6,8,15,31.204,TRUE
2008,6,8,16,30.545,TRUE
2008,6,8,17,27.751,TRUE
2008,6,8,18,25.477,TRUE
2008,6,8,19,23.04,FALSE
2008,6,8,20,20.793,FALSE
2008,6,8,21,19.222,FALSE
2008,6,8,22,18.414,FALSE
2008,6,8,23,17.225,FALSE
2008,6,9,0,16.677,FALSE
2008,6,9,1,16.01,FALSE
2008,6,9,2,14.098,FALSE
2008,6,9,3,13.088,FALSE
2008,6,9,4,12.92,FALSE
2008,6,9,5,12.34,FALSE
2008,6,9,6,14.457,FALSE
2008,6,9,7,18.985,FALSE
2008,6,9,8,26.134,TRUE
2008,6,9,9,28.419,TRUE
2008,6,9,10,28.742,TRUE
2008,6,9,11,30.293,TRUE
2008,6,9,12,32.073,TRUE
2008,6,9,13,32.562,TRUE
2008,6,9,14,33.079,TRUE
2008,6,9,15,33.053,TRUE
2008,6,9,16,32.562,TRUE
2008,6,9,17,31.23,TRUE
2008,6,9,18,30.849,TRUE
2008,6,9,19,27.382,TRUE
2008,6,9,20,25.647,TRUE
2008,6,9,21,24.146,FALSE
2008,6,9,22,26.012,TRUE
2008,6,9,23,25.477,TRUE
2008,6,10,0,24.098,FALSE
2008,6,10,1,20.722,FALSE
2008,6,10,2,18.842,FALSE
2008,6,10,3,19.817,FALSE
2008,6,10,4,19.627,FALSE
2008,6,10,5,20.865,FALSE
2008,6,10,6,20.746,FALSE
2008,6,10,7,22.154,FALSE
2008,6,10,8,24.629,FALSE
2008,6,10,9,25.234,TRUE
2008,6,10,10,25.016,TRUE
2008,6,10,11,25.477,TRUE
2008,6,10,12,27.333,TRUE
2008,6,10,13,28.742,TRUE
2008,6,10,14,29.439,TRUE
2008,6,10,15,29.19,TRUE
2008,6,10,16,28.196,TRUE
2008,6,10,17,27.579,TRUE
2008,6,10,18,26.475,TRUE
2008,6,10,19,24.581,FALSE
2008,6,10,20,23.28,FALSE
2008,6,10,21,21.987,FALSE
2008,6,10,22,23.809,FALSE
2008,6,10,23,22.92,FALSE
2008,6,11,0,22.465,FALSE
2008,6,11,1,21.652,FALSE
2008,6,11,2,21.127,FALSE
2008,6,11,3,20.031,FALSE
2008,6,11,4,19.056,FALSE
2008,6,11,5,18.652,FALSE
2008,6,11,6,18.747,FALSE
2008,6,11,7,19.96,FALSE
2008,6,11,8,22.824,FALSE
2008,6,11,9,24.532,FALSE
2008,6,11,10,25.21,TRUE
2008,6,11,11,26.598,TRUE
2008,6,11,12,28.345,TRUE
2008,6,11,13,29.49,TRUE
2008,6,11,14,29.916,TRUE
2008,6,11,15,30.091,TRUE
2008,6,11,16,29.74,TRUE
2008,6,11,17,28.866,TRUE
2008,6,11,18,27.112,TRUE
2008,6,11,19,25.307,TRUE
2008,6,11,20,23.352,FALSE
2008,6,11,21,19.246,FALSE
2008,6,11,22,18.343,FALSE
2008,6,11,23,20.722,FALSE
2008,6,12,0,24.291,FALSE
2008,6,12,1,24.291,FALSE
2008,6,12,2,23.833,FALSE
2008,6,12,3,22.944,FALSE
2008,6,12,4,22.226,FALSE
2008,6,12,5,21.366,FALSE
2008,6,12,6,21.676,FALSE
2008,6,12,7,22.513,FALSE
2008,6,12,8,25.574,TRUE
2008,6,12,9,26.891,TRUE
2008,6,12,10,27.554,TRUE
2008,6,12,11,28.816,TRUE
2008,6,12,12,30.95,TRUE
2008,6,12,13,31.459,TRUE
2008,6,12,14,32.407,TRUE
2008,6,12,15,32.924,TRUE
2008,6,12,16,32.536,TRUE
2008,6,12,17,30.9,TRUE
2008,6,12,18,27.431,TRUE
2008,6,12,19,24.46,FALSE
2008,6,12,20,21.581,FALSE
2008,6,12,21,20.126,FALSE
2008,6,12,22,19.151,FALSE
2008,6,12,23,19.746,FALSE
2008,6,13,0,21.819,FALSE
2008,6,13,1,20.889,FALSE
2008,6,13,2,19.008,FALSE
2008,6,13,3,16.987,FALSE
2008,6,13,4,15.151,FALSE
2008,6,13,5,14.505,FALSE
2008,6,13,6,14.984,FALSE
2008,6,13,7,17.986,FALSE
2008,6,13,8,24.774,FALSE
2008,6,13,9,28.32,TRUE
2008,6,13,10,29.414,TRUE
2008,6,13,11,31.408,TRUE
2008,6,13,12,33.053,TRUE
2008,6,13,13,33.417,TRUE
2008,6,13,14,33.809,TRUE
2008,6,13,15,33.704,TRUE
2008,6,13,16,32.82,TRUE
2008,6,13,17,31.052,TRUE
2008,6,13,18,28.518,TRUE
2008,6,13,19,26.256,TRUE
2008,6,13,20,25.089,TRUE
2008,6,13,21,25.065,TRUE
2008,6,13,22,24.002,FALSE
2008,6,13,23,20.293,FALSE
2008,6,14,0,17.843,FALSE
2008,6,14,1,16.654,FALSE
2008,6,14,2,15.461,FALSE
2008,6,14,3,14.314,FALSE
2008,6,14,4,13.281,FALSE
2008,6,14,5,12.461,FALSE
2008,6,14,6,13.281,FALSE
2008,6,14,7,15.438,FALSE
2008,6,14,8,20.436,FALSE
2008,6,14,9,23.352,FALSE
2008,6,14,10,24.026,FALSE
2008,6,14,11,25.939,TRUE
2008,6,14,12,27.308,TRUE
2008,6,14,13,27.776,TRUE
2008,6,14,14,28.196,TRUE
2008,6,14,15,28.221,TRUE
2008,6,14,16,28.27,TRUE
2008,6,14,17,26.965,TRUE
2008,6,14,18,25.355,TRUE
2008,6,14,19,23.16,FALSE
2008,6,14,20,20.507,FALSE
2008,6,14,21,17.891,FALSE
2008,6,14,22,15.939,FALSE
2008,6,14,23,15.103,FALSE
2008,6,15,0,14.314,FALSE
2008,6,15,1,13.642,FALSE
2008,6,15,2,13.112,FALSE
2008,6,15,3,12.389,FALSE
2008,6,15,4,12.098,FALSE
2008,6,15,5,11.2,FALSE
2008,6,15,6,12.268,FALSE
2008,6,15,7,14.433,FALSE
2008,6,15,8,20.198,FALSE
2008,6,15,9,22.465,FALSE
2008,6,15,10,22.729,FALSE
2008,6,15,11,24.581,FALSE
2008,6,15,12,26.329,TRUE
2008,6,15,13,26.842,TRUE
2008,6,15,14,27.407,TRUE
2008,6,15,15,27.924,TRUE
2008,6,15,16,27.604,TRUE
2008,6,15,17,26.989,TRUE
2008,6,15,18,24.436,FALSE
2008,6,15,19,23.088,FALSE
2008,6,15,20,19.555,FALSE
2008,6,15,21,17.201,FALSE
2008,6,15,22,15.223,FALSE
2008,6,15,23,14.84,FALSE
2008,6,16,0,14.074,FALSE
2008,6,16,1,13.209,FALSE
2008,6,16,2,12.437,FALSE
2008,6,16,3,11.273,FALSE
2008,6,16,4,10.834,FALSE
2008,6,16,5,10.59,FALSE
2008,6,16,6,11.565,FALSE
2008,6,16,7,14.218,FALSE
2008,6,16,8,19.508,FALSE
2008,6,16,9,21.772,FALSE
2008,6,16,10,22.585,FALSE
2008,6,16,11,24.508,FALSE
2008,6,16,12,25.914,TRUE
2008,6,16,13,26.524,TRUE
2008,6,16,14,27.53,TRUE
2008,6,16,15,27.702,TRUE
2008,6,16,16,27.505,TRUE
2008,6,16,17,26.304,TRUE
2008,6,16,18,24.339,FALSE
2008,6,16,19,22.034,FALSE
2008,6,16,20,19.555,FALSE
2008,6,16,21,17.51,FALSE
2008,6,16,22,16.511,FALSE
2008,6,16,23,15.247,FALSE
2008,6,17,0,14.505,FALSE
2008,6,17,1,12.63,FALSE
2008,6,17,2,11.929,FALSE
2008,6,17,3,11.613,FALSE
2008,6,17,4,11.589,FALSE
2008,6,17,5,11.565,FALSE
2008,6,17,6,12.509,FALSE
2008,6,17,7,14.29,FALSE
2008,6,17,8,20.15,FALSE
2008,6,17,9,22.776,FALSE
2008,6,17,10,23.954,FALSE
2008,6,17,11,25.793,TRUE
2008,6,17,12,27.998,TRUE
2008,6,17,13,28.965,TRUE
2008,6,17,14,29.49,TRUE
2008,6,17,15,30.091,TRUE
2008,6,17,16,29.84,TRUE
2008,6,17,17,28.642,TRUE
2008,6,17,18,26.598,TRUE
2008,6,17,19,25.186,TRUE
2008,6,17,20,26.524,TRUE
2008,6,17,21,26.061,TRUE
2008,6,17,22,24.05,FALSE
2008,6,17,23,23.088,FALSE
2008,6,18,0,21.27,FALSE
2008,6,18,1,21.175,FALSE
2008,6,18,2,18.152,FALSE
2008,6,18,3,14.697,FALSE
2008,6,18,4,12.944,FALSE
2008,6,18,5,11.832,FALSE
2008,6,18,6,13.064,FALSE
2008,6,18,7,15.915,FALSE
2008,6,18,8,24.508,FALSE
2008,6,18,9,26.598,TRUE
2008,6,18,10,26.378,TRUE
2008,6,18,11,27.628,TRUE
2008,6,18,12,29.414,TRUE
2008,6,18,13,29.765,TRUE
2008,6,18,14,30.268,TRUE
2008,6,18,15,30.646,TRUE
2008,6,18,16,29.84,TRUE
2008,6,18,17,27.899,TRUE
2008,6,18,18,25.793,TRUE
2008,6,18,19,23.545,FALSE
2008,6,18,20,21.461,FALSE
2008,6,18,21,21.032,FALSE
2008,6,18,22,20.555,FALSE
2008,6,18,23,19.151,FALSE
2008,6,19,0,18.771,FALSE
2008,6,19,1,18.224,FALSE
2008,6,19,2,16.225,FALSE
2008,6,19,3,15.223,FALSE
2008,6,19,4,14.864,FALSE
2008,6,19,5,15.557,FALSE
2008,6,19,6,19.436,FALSE
2008,6,19,7,20.674,FALSE
2008,6,19,8,26.061,TRUE
2008,6,19,9,27.924,TRUE
2008,6,19,10,28.171,TRUE
2008,6,19,11,29.19,TRUE
2008,6,19,12,31.001,TRUE
2008,6,19,13,31.255,TRUE
2008,6,19,14,30.091,TRUE
2008,6,19,15,29.24,TRUE
2008,6,19,16,28.171,TRUE
2008,6,19,17,27.063,TRUE
2008,6,19,18,26.085,TRUE
2008,6,19,19,23.472,FALSE
2008,6,19,20,21.939,FALSE
2008,6,19,21,20.365,FALSE
2008,6,19,22,20.484,FALSE
2008,6,19,23,22.178,FALSE
2008,6,20,0,20.246,FALSE
2008,6,20,1,20.722,FALSE
2008,6,20,2,21.939,FALSE
2008,6,20,3,18.152,FALSE
2008,6,20,4,16.368,FALSE
2008,6,20,5,15.127,FALSE
2008,6,20,6,15.652,FALSE
2008,6,20,7,18.01,FALSE
2008,6,20,8,25.501,TRUE
2008,6,20,9,28.816,TRUE
2008,6,20,10,29.14,TRUE
2008,6,20,11,30.369,TRUE
2008,6,20,12,31.97,TRUE
2008,6,20,13,32.175,TRUE
2008,6,20,14,32.355,TRUE
2008,6,20,15,32.872,TRUE
2008,6,20,16,31.408,TRUE
2008,6,20,17,29.59,TRUE
2008,6,20,18,27.875,TRUE
2008,6,20,19,25.647,TRUE
2008,6,20,20,23.689,FALSE
2008,6,20,21,21.915,FALSE
2008,6,20,22,21.533,FALSE
2008,6,20,23,20.674,FALSE
2008,6,21,0,20.031,FALSE
2008,6,21,1,19.793,FALSE
2008,6,21,2,18.533,FALSE
2008,6,21,3,17.891,FALSE
2008,6,21,4,17.724,FALSE
2008,6,21,5,17.867,FALSE
2008,6,21,6,18.033,FALSE
2008,6,21,7,19.936,FALSE
2008,6,21,8,26.646,TRUE
2008,6,21,9,29.941,TRUE
2008,6,21,10,30.343,TRUE
2008,6,21,11,32.639,TRUE
2008,6,21,12,32.742,TRUE
2008,6,21,13,36.119,TRUE
2008,6,21,14,35.529,TRUE
2008,6,21,15,31.97,TRUE
2008,6,21,16,32.536,TRUE
2008,6,21,17,30.343,TRUE
2008,6,21,18,27.358,TRUE
2008,6,21,19,25.307,TRUE
2008,6,21,20,22.992,FALSE
2008,6,21,21,23.809,FALSE
2008,6,21,22,25.331,TRUE
2008,6,21,23,24.823,FALSE
2008,6,22,0,21.915,FALSE
2008,6,22,1,20.579,FALSE
2008,6,22,2,18.794,FALSE
2008,6,22,3,16.844,FALSE
2008,6,22,4,18.081,FALSE
2008,6,22,5,18.461,FALSE
2008,6,22,6,16.654,FALSE
2008,6,22,7,18.961,FALSE
2008,6,22,8,25.647,TRUE
2008,6,22,9,28.27,TRUE
2008,6,22,10,28.097,TRUE
2008,6,22,11,29.14,TRUE
2008,6,22,12,30.748,TRUE
2008,6,22,13,30.798,TRUE
2008,6,22,14,31.052,TRUE
2008,6,22,15,30.849,TRUE
2008,6,22,16,30.142,TRUE
2008,6,22,17,28.147,TRUE
2008,6,22,18,26.475,TRUE
2008,6,22,19,24.171,FALSE
2008,6,22,20,22.441,FALSE
2008,6,22,21,21.127,FALSE
2008,6,22,22,19.413,FALSE
2008,6,22,23,17.748,FALSE
2008,6,23,0,16.534,FALSE
2008,6,23,1,14.385,FALSE
2008,6,23,2,12.968,FALSE
2008,6,23,3,12.268,FALSE
2008,6,23,4,11.88,FALSE
2008,6,23,5,11.686,FALSE
2008,6,23,6,12.775,FALSE
2008,6,23,7,15.986,FALSE
2008,6,23,8,21.509,FALSE
2008,6,23,9,23.665,FALSE
2008,6,23,10,25.162,TRUE
2008,6,23,11,27.333,TRUE
2008,6,23,12,29.015,TRUE
2008,6,23,13,29.59,TRUE
2008,6,23,14,30.041,TRUE
2008,6,23,15,29.165,TRUE
2008,6,23,16,28.27,TRUE
2008,6,23,17,27.554,TRUE
2008,6,23,18,25.355,TRUE
2008,6,23,19,22.657,FALSE
2008,6,23,20,19.817,FALSE
2008,6,23,21,18.461,FALSE
2008,6,23,22,17.463,FALSE
2008,6,23,23,16.344,FALSE
2008,6,24,0,14.745,FALSE
2008,6,24,1,13.858,FALSE
2008,6,24,2,13.642,FALSE
2008,6,24,3,13.425,FALSE
2008,6,24,4,13.209,FALSE
2008,6,24,5,12.92,FALSE
2008,6,24,6,13.738,FALSE
2008,6,24,7,15.605,FALSE
2008,6,24,8,20.031,FALSE
2008,6,24,9,23.304,FALSE
2008,6,24,10,25.162,TRUE
2008,6,24,11,27.112,TRUE
2008,6,24,12,28.866,TRUE
2008,6,24,13,29.74,TRUE
2008,6,24,14,30.874,TRUE
2008,6,24,15,31.281,TRUE
2008,6,24,16,30.217,TRUE
2008,6,24,17,28.642,TRUE
2008,6,24,18,26.426,TRUE
2008,6,24,19,23.881,FALSE
2008,6,24,20,21.604,FALSE
2008,6,24,21,19.841,FALSE
2008,6,24,22,18.343,FALSE
2008,6,24,23,17.51,FALSE
2008,6,25,0,16.796,FALSE
2008,6,25,1,15.294,FALSE
2008,6,25,2,14.529,FALSE
2008,6,25,3,14.098,FALSE
2008,6,25,4,14.529,FALSE
2008,6,25,5,13.81,FALSE
2008,6,25,6,14.601,FALSE
2008,6,25,7,16.106,FALSE
2008,6,25,8,19.508,FALSE
2008,6,25,9,21.724,FALSE
2008,6,25,10,22.633,FALSE
2008,6,25,11,24.823,FALSE
2008,6,25,12,26.671,TRUE
2008,6,25,13,28.147,TRUE
2008,6,25,14,29.04,TRUE
2008,6,25,15,29.24,TRUE
2008,6,25,16,28.742,TRUE
2008,6,25,17,27.998,TRUE
2008,6,25,18,26.573,TRUE
2008,6,25,19,24.122,FALSE
2008,6,25,20,21.604,FALSE
2008,6,25,21,19.365,FALSE
2008,6,25,22,18.533,FALSE
2008,6,25,23,17.415,FALSE
2008,6,26,0,16.082,FALSE
2008,6,26,1,15.199,FALSE
2008,6,26,2,14.697,FALSE
2008,6,26,3,14.457,FALSE
2008,6,26,4,14.074,FALSE
2008,6,26,5,13.834,FALSE
2008,6,26,6,14.314,FALSE
2008,6,26,7,16.296,FALSE
2008,6,26,8,18.557,FALSE
2008,6,26,9,20.674,FALSE
2008,6,26,10,22.298,FALSE
2008,6,26,11,24.363,FALSE
2008,6,26,12,26.353,TRUE
2008,6,26,13,27.481,TRUE
2008,6,26,14,28.419,TRUE
2008,6,26,15,28.345,TRUE
2008,6,26,16,27.751,TRUE
2008,6,26,17,26.793,TRUE
2008,6,26,18,25.72,TRUE
2008,6,26,19,23.665,FALSE
2008,6,26,20,21.509,FALSE
2008,6,26,21,20.388,FALSE
2008,6,26,22,20.055,FALSE
2008,6,26,23,18.152,FALSE
2008,6,27,0,16.82,FALSE
2008,6,27,1,16.201,FALSE
2008,6,27,2,15.581,FALSE
2008,6,27,3,15.557,FALSE
2008,6,27,4,15.796,FALSE
2008,6,27,5,15.557,FALSE
2008,6,27,6,16.844,FALSE
2008,6,27,7,18.414,FALSE
2008,6,27,8,21.318,FALSE
2008,6,27,9,24.002,FALSE
2008,6,27,10,25.404,TRUE
2008,6,27,11,27.358,TRUE
2008,6,27,12,29.165,TRUE
2008,6,27,13,30.343,TRUE
2008,6,27,14,31.357,TRUE
2008,6,27,15,31.765,TRUE
2008,6,27,16,31.103,TRUE
2008,6,27,17,29.389,TRUE
2008,6,27,18,27.259,TRUE
2008,6,27,19,25.817,TRUE
2008,6,27,20,25.841,TRUE
2008,6,27,21,25.113,TRUE
2008,6,27,22,23.809,FALSE
2008,6,27,23,23.208,FALSE
2008,6,28,0,22.8,FALSE
2008,6,28,1,22.321,FALSE
2008,6,28,2,21.939,FALSE
2008,6,28,3,21.127,FALSE
2008,6,28,4,16.773,FALSE
2008,6,28,5,15.605,FALSE
2008,6,28,6,15.438,FALSE
2008,6,28,7,17.534,FALSE
2008,6,28,8,21.032,FALSE
2008,6,28,9,23.905,FALSE
2008,6,28,10,25.841,TRUE
2008,6,28,11,27.801,TRUE
2008,6,28,12,29.74,TRUE
2008,6,28,13,31.179,TRUE
2008,6,28,14,31.868,TRUE
2008,6,28,15,32.175,TRUE
2008,6,28,16,31.484,TRUE
2008,6,28,17,30.041,TRUE
2008,6,28,18,27.899,TRUE
2008,6,28,19,25.453,TRUE
2008,6,28,20,23.232,FALSE
2008,6,28,21,19.912,FALSE
2008,6,28,22,20.293,FALSE
2008,6,28,23,17.558,FALSE
2008,6,29,0,16.415,FALSE
2008,6,29,1,15.915,FALSE
2008,6,29,2,14.697,FALSE
2008,6,29,3,13.738,FALSE
2008,6,29,4,13.016,FALSE
2008,6,29,5,12.389,FALSE
2008,6,29,6,13.305,FALSE
2008,6,29,7,16.034,FALSE
2008,6,29,8,21.032,FALSE
2008,6,29,9,24.291,FALSE
2008,6,29,10,25.283,TRUE
2008,6,29,11,27.136,TRUE
2008,6,29,12,29.389,TRUE
2008,6,29,13,30.52,TRUE
2008,6,29,14,31.791,TRUE
2008,6,29,15,32.562,TRUE
2008,6,29,16,32.201,TRUE
2008,6,29,17,29.24,TRUE
2008,6,29,18,26.426,TRUE
2008,6,29,19,24.291,FALSE
2008,6,29,20,22.202,FALSE
2008,6,29,21,19.508,FALSE
2008,6,29,22,17.415,FALSE
2008,6,29,23,16.511,FALSE
2008,6,30,0,15.7,FALSE
2008,6,30,1,14.577,FALSE
2008,6,30,2,14.122,FALSE
2008,6,30,3,13.329,FALSE
2008,6,30,4,12.606,FALSE
2008,6,30,5,12.025,FALSE
2008,6,30,6,12.775,FALSE
2008,6,30,7,15.318,FALSE
2008,6,30,8,21.079,FALSE
2008,6,30,9,24.315,FALSE
2008,6,30,10,25.647,TRUE
2008,6,30,11,27.358,TRUE
2008,6,30,12,29.54,TRUE
2008,6,30,13,30.394,TRUE
2008,6,30,14,31.433,TRUE
2008,6,30,15,31.433,TRUE
2008,6,30,16,30.596,TRUE
2008,6,30,17,29.69,TRUE
2008,6,30,18,27.899,TRUE
2008,6,30,19,25.671,TRUE
2008,6,30,20,21.7,FALSE
2008,6,30,21,19.436,FALSE
2008,6,30,22,17.653,FALSE
2008,6,30,23,16.63,FALSE
2008,7,1,0,15.079,FALSE
2008,7,1,1,14.481,FALSE
2008,7,1,2,13.954,FALSE
2008,7,1,3,13.209,FALSE
2008,7,1,4,13.209,FALSE
2008,7,1,5,12.823,FALSE
2008,7,1,6,13.161,FALSE
2008,7,1,7,15.652,FALSE
2008,7,1,8,20.984,FALSE
2008,7,1,9,23.905,FALSE
2008,7,1,10,24.532,FALSE
2008,7,1,11,26.916,TRUE
2008,7,1,12,28.419,TRUE
2008,7,1,13,29.665,TRUE
2008,7,1,14,30.495,TRUE
2008,7,1,15,31.103,TRUE
2008,7,1,16,29.64,TRUE
2008,7,1,17,27.21,TRUE
2008,7,1,18,25.258,TRUE
2008,7,1,19,23.064,FALSE
2008,7,1,20,21.175,FALSE
2008,7,1,21,20.412,FALSE
2008,7,1,22,19.508,FALSE
2008,7,1,23,16.963,FALSE
2008,7,2,0,15.772,FALSE
2008,7,2,1,14.697,FALSE
2008,7,2,2,14.026,FALSE
2008,7,2,3,13.594,FALSE
2008,7,2,4,13.305,FALSE
2008,7,2,5,13.016,FALSE
2008,7,2,6,13.834,FALSE
2008,7,2,7,15.819,FALSE
2008,7,2,8,21.032,FALSE
2008,7,2,9,24.267,FALSE
2008,7,2,10,24.243,FALSE
2008,7,2,11,26.182,TRUE
2008,7,2,12,28.27,TRUE
2008,7,2,13,29.34,TRUE
2008,7,2,14,30.268,TRUE
2008,7,2,15,30.596,TRUE
2008,7,2,16,29.765,TRUE
2008,7,2,17,27.998,TRUE
2008,7,2,18,26.426,TRUE
2008,7,2,19,24.363,FALSE
2008,7,2,20,22.848,FALSE
2008,7,2,21,21.199,FALSE
2008,7,2,22,21.987,FALSE
2008,7,2,23,22.298,FALSE
2008,7,3,0,18.129,FALSE
2008,7,3,1,16.296,FALSE
2008,7,3,2,15.055,FALSE
2008,7,3,3,14.457,FALSE
2008,7,3,4,13.786,FALSE
2008,7,3,5,14.122,FALSE
2008,7,3,6,14.792,FALSE
2008,7,3,7,17.272,FALSE
2008,7,3,8,23.304,FALSE
2008,7,3,9,26.109,TRUE
2008,7,3,10,26.402,TRUE
2008,7,3,11,28.048,TRUE
2008,7,3,12,29.389,TRUE
2008,7,3,13,29.84,TRUE
2008,7,3,14,30.142,TRUE
2008,7,3,15,29.84,TRUE
2008,7,3,16,28.965,TRUE
2008,7,3,17,27.554,TRUE
2008,7,3,18,25.963,TRUE
2008,7,3,19,23.857,FALSE
2008,7,3,20,23.376,FALSE
2008,7,3,21,20.841,FALSE
2008,7,3,22,18.842,FALSE
2008,7,3,23,17.986,FALSE
2008,7,4,0,16.963,FALSE
2008,7,4,1,15.509,FALSE
2008,7,4,2,14.792,FALSE
2008,7,4,3,14.936,FALSE
2008,7,4,4,16.844,FALSE
2008,7,4,5,15.223,FALSE
2008,7,4,6,17.011,FALSE
2008,7,4,7,17.344,FALSE
2008,7,4,8,22.369,FALSE
2008,7,4,9,22.298,FALSE
2008,7,4,10,23.304,FALSE
2008,7,4,11,24.195,FALSE
2008,7,4,12,25.477,TRUE
2008,7,4,13,25.841,TRUE
2008,7,4,14,26.378,TRUE
2008,7,4,15,26.744,TRUE
2008,7,4,16,26.695,TRUE
2008,7,4,17,26.085,TRUE
2008,7,4,18,24.919,FALSE
2008,7,4,19,23.256,FALSE
2008,7,4,20,20.793,FALSE
2008,7,4,21,19.127,FALSE
2008,7,4,22,18.033,FALSE
2008,7,4,23,17.296,FALSE
2008,7,5,0,16.725,FALSE
2008,7,5,1,15.533,FALSE
2008,7,5,2,14.984,FALSE
2008,7,5,3,14.673,FALSE
2008,7,5,4,14.505,FALSE
2008,7,5,5,14.314,FALSE
2008,7,5,6,15.008,FALSE
2008,7,5,7,17.13,FALSE
2008,7,5,8,22.657,FALSE
2008,7,5,9,25.404,TRUE
2008,7,5,10,25.744,TRUE
2008,7,5,11,27.112,TRUE
2008,7,5,12,28.543,TRUE
2008,7,5,13,29.19,TRUE
2008,7,5,14,29.715,TRUE
2008,7,5,15,30.343,TRUE
2008,7,5,16,30.293,TRUE
2008,7,5,17,29.365,TRUE
2008,7,5,18,28.295,TRUE
2008,7,5,19,25.477,TRUE
2008,7,5,20,24.122,FALSE
2008,7,5,21,22.226,FALSE
2008,7,5,22,20.841,FALSE
2008,7,5,23,19.698,FALSE
2008,7,6,0,20.436,FALSE
2008,7,6,1,20.531,FALSE
2008,7,6,2,18.604,FALSE
2008,7,6,3,17.296,FALSE
2008,7,6,4,16.749,FALSE
2008,7,6,5,16.129,FALSE
2008,7,6,6,16.82,FALSE
2008,7,6,7,19.008,FALSE
2008,7,6,8,24.363,FALSE
2008,7,6,9,26.744,TRUE
2008,7,6,10,27.653,TRUE
2008,7,6,11,28.891,TRUE
2008,7,6,12,30.041,TRUE
2008,7,6,13,30.596,TRUE
2008,7,6,14,31.204,TRUE
2008,7,6,15,31.281,TRUE
2008,7,6,16,30.874,TRUE
2008,7,6,17,29.414,TRUE
2008,7,6,18,27.949,TRUE
2008,7,6,19,26.598,TRUE
2008,7,6,20,24.677,FALSE
2008,7,6,21,23.256,FALSE
2008,7,6,22,22.561,FALSE
2008,7,6,23,22.106,FALSE
2008,7,7,0,20.746,FALSE
2008,7,7,1,19.722,FALSE
2008,7,7,2,19.436,FALSE
2008,7,7,3,18.913,FALSE
2008,7,7,4,17.962,FALSE
2008,7,7,5,17.819,FALSE
2008,7,7,6,18.866,FALSE
2008,7,7,7,21.485,FALSE
2008,7,7,8,26.598,TRUE
2008,7,7,9,29.414,TRUE
2008,7,7,10,30.217,TRUE
2008,7,7,11,31.204,TRUE
2008,7,7,12,32.433,TRUE
2008,7,7,13,33.001,TRUE
2008,7,7,14,32.794,TRUE
2008,7,7,15,32.794,TRUE
2008,7,7,16,31.893,TRUE
2008,7,7,17,30.52,TRUE
2008,7,7,18,28.841,TRUE
2008,7,7,19,27.382,TRUE
2008,7,7,20,25.914,TRUE
2008,7,7,21,24.653,FALSE
2008,7,7,22,23.328,FALSE
2008,7,7,23,22.154,FALSE
2008,7,8,0,21.413,FALSE
2008,7,8,1,20.388,FALSE
2008,7,8,2,20.055,FALSE
2008,7,8,3,19.603,FALSE
2008,7,8,4,19.865,FALSE
2008,7,8,5,20.984,FALSE
2008,7,8,6,22.776,FALSE
2008,7,8,7,23.713,FALSE
2008,7,8,8,28.568,TRUE
2008,7,8,9,31.179,TRUE
2008,7,8,10,32.278,TRUE
2008,7,8,11,34.466,TRUE
2008,7,8,12,36.227,TRUE
2008,7,8,13,37.178,TRUE
2008,7,8,14,37.811,TRUE
2008,7,8,15,37.59,TRUE
2008,7,8,16,35.689,TRUE
2008,7,8,17,32.846,TRUE
2008,7,8,18,29.941,TRUE
2008,7,8,19,27.702,TRUE
2008,7,8,20,26.378,TRUE
2008,7,8,21,24.992,FALSE
2008,7,8,22,24.484,FALSE
2008,7,8,23,23.617,FALSE
2008,7,9,0,22.274,FALSE
2008,7,9,1,20.913,FALSE
2008,7,9,2,20.031,FALSE
2008,7,9,3,19.746,FALSE
2008,7,9,4,19.318,FALSE
2008,7,9,5,18.723,FALSE
2008,7,9,6,19.413,FALSE
2008,7,9,7,21.724,FALSE
2008,7,9,8,27.136,TRUE
2008,7,9,9,30.369,TRUE
2008,7,9,10,32.458,TRUE
2008,7,9,11,34.097,TRUE
2008,7,9,12,35.208,TRUE
2008,7,9,13,36.146,TRUE
2008,7,9,14,36.039,TRUE
2008,7,9,15,35.716,TRUE
2008,7,9,16,34.492,TRUE
2008,7,9,17,33.053,TRUE
2008,7,9,18,31.408,TRUE
2008,7,9,19,29.54,TRUE
2008,7,9,20,27.604,TRUE
2008,7,9,21,26.207,TRUE
2008,7,9,22,25.671,TRUE
2008,7,9,23,24.219,FALSE
2008,7,10,0,22.321,FALSE
2008,7,10,1,21.032,FALSE
2008,7,10,2,20.031,FALSE
2008,7,10,3,19.555,FALSE
2008,7,10,4,18.889,FALSE
2008,7,10,5,19.175,FALSE
2008,7,10,6,20.889,FALSE
2008,7,10,7,22.8,FALSE
2008,7,10,8,26.353,TRUE
2008,7,10,9,28.543,TRUE
