"Month","Tmin","Tmax","CP"
1,-17,24,0
1,-17,25,0
1,-17,26,0
1,-17,27,0
1,-17,28,0
1,-17,29,0
1,-17,30,0
1,-16,-15,2.98630235783114e-13
1,-16,-14,1.15526424026608e-12
1,-16,-13,5.5323005544333e-12
1,-16,-12,2.90215693894368e-11
1,-16,-11,1.5756185443756e-10
1,-16,-10,8.64846822562116e-10
1,-16,-9,4.75108430311982e-09
1,-16,-8,2.60017455345843e-08
1,-16,-7,1.41547101394716e-07
1,-16,-6,7.60226035152496e-07
1,-16,-5,4.03563888861998e-06
1,-16,-4,2.11559838133131e-05
1,-16,-3,0.000109411476258234
1,-16,-2,0.000557493715060145
1,-16,-1,0.00279006763831001
1,-16,0,0.0135488208698546
1,-16,1,0.0605617524355422
1,-16,2,0.206461111919471
1,-16,3,0.403301788639805
1,-16,4,0.43381130630041
1,-16,5,0.472151696111545
1,-16,6,0.47076214443982
1,-16,7,0.489671551736572
1,-16,8,0.51568951269584
1,-16,9,0.544878959329767
1,-16,10,0.504370091070934
1,-16,11,0.487053322841292
1,-16,12,0.52152038349174
1,-16,13,0.527394783900791
1,-16,14,0.550435133493092
1,-16,15,0.555864630083137
1,-16,16,0.553115010298913
1,-16,17,0.497843574520159
1,-16,18,0.452374362032296
1,-16,19,0.401165272824071
1,-16,20,0.320432668573442
1,-16,21,0.385158892275883
1,-16,22,0.29092430827467
1,-16,23,0.115032432686297
1,-16,24,0
1,-16,25,0
1,-16,26,0
1,-16,27,0
1,-16,28,0
1,-16,29,0
1,-16,30,0
1,-15,-15,7.41067287747357e-13
1,-15,-14,1.96197886038848e-12
1,-15,-13,7.46680089766174e-12
1,-15,-12,3.51471313566542e-11
1,-15,-11,1.81271013479317e-10
1,-15,-10,9.69613429991118e-10
1,-15,-9,5.24384335263274e-09
1,-15,-8,2.8359395239389e-08
1,-15,-7,1.52447957014812e-07
1,-15,-6,8.12537124540792e-07
1,-15,-5,4.28677377367244e-06
1,-15,-4,2.23536371176683e-05
1,-15,-3,0.00011506742611704
1,-15,-2,0.000583872111411627
1,-15,-1,0.0029109634839525
1,-15,0,0.0140839943779077
1,-15,1,0.0626953518715649
1,-15,2,0.2126680903507
1,-15,3,0.414838077534553
1,-15,4,0.479017834202108
1,-15,5,0.471238596870175
1,-15,6,0.470801638991233
1,-15,7,0.520416077792088
1,-15,8,0.531212313295907
1,-15,9,0.553839741706589
1,-15,10,0.504022304298663
1,-15,11,0.496896334766861
1,-15,12,0.513739294809754
1,-15,13,0.549020967516939
1,-15,14,0.564258836393478
1,-15,15,0.56632425602224
1,-15,16,0.531177808761042
1,-15,17,0.480302813285206
1,-15,18,0.455249006902695
1,-15,19,0.377629014026322
1,-15,20,0.331621932504728
1,-15,21,0.370918059144485
1,-15,22,0.308990498068788
1,-15,23,0.171162387699734
1,-15,24,0
1,-15,25,0
1,-15,26,0
1,-15,27,0
1,-15,28,0
1,-15,29,0
1,-15,30,0
1,-14,-14,4.8318827791989e-12
1,-14,-13,1.26508867546581e-11
1,-14,-12,4.73943423208612e-11
1,-14,-11,2.19444337493731e-10
1,-14,-10,1.1157334795057e-09
1,-14,-9,5.86121557594381e-09
1,-14,-8,3.11096462013507e-08
1,-14,-7,1.65138122717288e-07
1,-14,-6,8.72059952598969e-07
1,-14,-5,4.56686481623111e-06
1,-14,-4,2.36673625907856e-05
1,-14,-3,0.000121184293444069
1,-14,-2,0.000612048321762102
1,-14,-1,0.00303866589076494
1,-14,0,0.0146434200019579
1,-14,1,0.0649023703805898
1,-14,2,0.219039313639291
1,-14,3,0.426242850372041
1,-14,4,0.461186808623995
1,-14,5,0.496310325100818
1,-14,6,0.477097576326578
1,-14,7,0.528980805183957
1,-14,8,0.546490096530574
1,-14,9,0.562739396369528
1,-14,10,0.51403525801316
1,-14,11,0.551668012750975
1,-14,12,0.527140015100483
1,-14,13,0.56719141292716
1,-14,14,0.57666410119466
1,-14,15,0.576359076306742
1,-14,16,0.52796366955994
1,-14,17,0.482056274411393
1,-14,18,0.425787591733599
1,-14,19,0.391659105147035
1,-14,20,0.387139061737895
1,-14,21,0.402216257634805
1,-14,22,0.377232301825864
1,-14,23,0.242811032731927
1,-14,24,0
1,-14,25,0
1,-14,26,0
1,-14,27,0
1,-14,28,0
1,-14,29,0
1,-14,30,0
1,-13,-13,3.09009235629033e-11
1,-13,-12,8.00537350915195e-11
1,-13,-11,2.95465528548463e-10
1,-13,-10,1.34525829909326e-09
1,-13,-9,6.70463109905174e-09
1,-13,-8,3.45945291483484e-08
1,-13,-7,1.80447455227925e-07
1,-13,-6,9.41325535021149e-07
1,-13,-5,4.88414682009471e-06
1,-13,-4,2.51244433050028e-05
1,-13,-3,0.000127851813481528
1,-13,-2,0.000642308729149063
1,-13,-1,0.00317403143448754
1,-13,0,0.0152293076593817
1,-13,1,0.0671865566707604
1,-13,2,0.225577892025577
1,-13,3,0.438042801526634
1,-13,4,0.461212751615538
1,-13,5,0.493488205285444
1,-13,6,0.489055043890023
1,-13,7,0.538799596699545
1,-13,8,0.561603819209655
1,-13,9,0.53373836857636
1,-13,10,0.527795684833664
1,-13,11,0.54805267519974
1,-13,12,0.563009191970071
1,-13,13,0.582814619550777
1,-13,14,0.588119514269041
1,-13,15,0.559689451988161
1,-13,16,0.505484648495446
1,-13,17,0.479921860010262
1,-13,18,0.41715539556937
1,-13,19,0.416092908921083
1,-13,20,0.443044721983641
1,-13,21,0.449214009572952
1,-13,22,0.429024222372658
1,-13,23,0.285005768753282
1,-13,24,0
1,-13,25,0
1,-13,26,0
1,-13,27,0
1,-13,28,0
1,-13,29,0
1,-13,30,0
1,-12,-12,1.93676667672958e-10
1,-12,-11,4.96514514975013e-10
1,-12,-10,1.80220557407195e-09
1,-12,-9,8.05286902352679e-09
1,-12,-8,3.94304510876577e-08
1,-12,-7,1.99926759270002e-07
1,-12,-6,1.02472160818413e-06
1,-12,-5,5.25194665025262e-06
1,-12,-4,2.67668399041469e-05
1,-12,-3,0.000135203475364538
1,-12,-2,0.000675072423596443
1,-12,-1,0.00331831956963876
1,-12,0,0.0158450532249064
1,-12,1,0.0695547370258443
1,-12,2,0.232292325599166
1,-12,3,0.450158695987297
1,-12,4,0.470314304131115
1,-12,5,0.512857380901406
1,-12,6,0.508512580990408
1,-12,7,0.553551142082448
1,-12,8,0.576580783650756
1,-12,9,0.533747002152035
1,-12,10,0.548313731260268
1,-12,11,0.579406499483053
1,-12,12,0.583610142920463
1,-12,13,0.596607313252648
1,-12,14,0.599090340369149
1,-12,15,0.531719289630217
1,-12,16,0.521388658565138
1,-12,17,0.473386269879299
1,-12,18,0.456893415821522
1,-12,19,0.469167560930178
1,-12,20,0.468154135380272
1,-12,21,0.481294727882866
1,-12,22,0.478015689705708
1,-12,23,0.324434662045659
1,-12,24,0
1,-12,25,0
1,-12,26,0
1,-12,27,0
1,-12,28,0
1,-12,29,0
1,-12,30,0
1,-11,-11,1.18963471935187e-09
1,-11,-10,3.01250358564055e-09
1,-11,-9,1.07530563987594e-08
1,-11,-8,4.71951970512391e-08
1,-11,-7,2.27004385083289e-07
1,-11,-6,1.13077914372757e-06
1,-11,-5,5.69375155183077e-06
1,-11,-4,2.86635337429102e-05
1,-11,-3,0.000143448806260254
1,-11,-2,0.000710980377824983
1,-11,-1,0.00347344870787385
1,-11,0,0.0164959796706001
1,-11,1,0.0720187600190806
1,-11,2,0.239199712405587
1,-11,3,0.462644620117589
1,-11,4,0.482067003299798
1,-11,5,0.53874448518373
1,-11,6,0.53846793285159
1,-11,7,0.562981455332463
1,-11,8,0.593237048838437
1,-11,9,0.538182134709724
1,-11,10,0.587290185748272
1,-11,11,0.58898842196411
1,-11,12,0.582882145991611
1,-11,13,0.588567954119754
1,-11,14,0.564799691178275
1,-11,15,0.528039429367633
1,-11,16,0.493689553510081
1,-11,17,0.461063304731981
1,-11,18,0.504631021375602
1,-11,19,0.486032841068426
1,-11,20,0.502875145440247
1,-11,21,0.501737644906582
1,-11,22,0.490298676161737
1,-11,23,0.328343022712013
1,-11,24,0
1,-11,25,0
1,-11,26,0
1,-11,27,0
1,-11,28,0
1,-11,29,0
1,-11,30,0
1,-10,-10,7.1529479990829e-09
1,-10,-9,1.78918622397122e-08
1,-10,-8,6.27966187575229e-08
1,-10,-7,2.70661629886478e-07
1,-10,-6,1.27855874303124e-06
1,-10,-5,6.25567911053035e-06
1,-10,-4,3.09376708074494e-05
1,-10,-3,0.000152938097380612
1,-10,-2,0.000751061422172691
1,-10,-1,0.00364244492089911
1,-10,0,0.0171905718111687
1,-10,1,0.0745985925674592
1,-10,2,0.246331438400376
1,-10,3,0.475523225151514
1,-10,4,0.496316574257915
1,-10,5,0.531489133889781
1,-10,6,0.563541286592289
1,-10,7,0.558284734065429
1,-10,8,0.572733490593347
1,-10,9,0.559903469163134
1,-10,10,0.59388332574251
1,-10,11,0.582066867119194
1,-10,12,0.59757714565411
1,-10,13,0.603982190069549
1,-10,14,0.562743566120922
1,-10,15,0.515658896306588
1,-10,16,0.507246932722418
1,-10,17,0.513757101557963
1,-10,18,0.525105279895736
1,-10,19,0.523455106038268
1,-10,20,0.524869485933791
1,-10,21,0.51482111352474
1,-10,22,0.466959746585387
1,-10,23,0.333345331138304
1,-10,24,0
1,-10,25,0
1,-10,26,0
1,-10,27,0
1,-10,28,0
1,-10,29,0
1,-10,30,0
1,-9,-9,4.20859278810597e-08
1,-9,-8,1.0396527890945e-07
1,-9,-7,3.58726208161104e-07
1,-9,-6,1.51806956778647e-06
1,-9,-5,7.04143097345278e-06
1,-9,-4,3.3833546873417e-05
1,-9,-3,0.000164305348800988
1,-9,-2,0.000797067247718
1,-9,-1,0.0038302756687851
1,-9,0,0.0179426430288435
1,-9,1,0.0773279847264505
1,-9,2,0.25380631816682
1,-9,3,0.48895621458766
1,-9,4,0.514910369534318
1,-9,5,0.544031093518794
1,-9,6,0.597926794693684
1,-9,7,0.572587418319175
1,-9,8,0.567117322993241
1,-9,9,0.594141649765214
1,-9,10,0.619478853872407
1,-9,11,0.599778108856299
1,-9,12,0.6122085939874
1,-9,13,0.582800147442709
1,-9,14,0.529892153573929
1,-9,15,0.525512152440998
1,-9,16,0.566075689843236
1,-9,17,0.560609283533483
1,-9,18,0.542707119496051
1,-9,19,0.547034967189691
1,-9,20,0.538759512956122
1,-9,21,0.523734102770146
1,-9,22,0.44702076025049
1,-9,23,0.397148134098455
1,-9,24,0.0645299493667664
1,-9,25,0
1,-9,26,0
1,-9,27,0
1,-9,28,0
1,-9,29,0
1,-9,30,0
1,-8,-8,2.42105941186902e-07
1,-8,-7,5.90643144089351e-07
1,-8,-6,2.00339320546952e-06
1,-8,-5,8.32305342384952e-06
1,-8,-4,3.79029453861191e-05
1,-8,-3,0.000178818789492972
1,-8,-2,0.00085220850706975
1,-8,-1,0.00404570606942115
1,-8,0,0.0187756705079494
1,-8,1,0.0802919801818116
1,-8,2,0.261590147709688
1,-8,3,0.501567530094387
1,-8,4,0.532445028737295
1,-8,5,0.560167502492905
1,-8,6,0.615350266602637
1,-8,7,0.589950467274954
1,-8,8,0.571196987339533
1,-8,9,0.646562634361567
1,-8,10,0.629692611793738
1,-8,11,0.617339585898926
1,-8,12,0.612874686870521
1,-8,13,0.591100690885763
1,-8,14,0.588500658822415
1,-8,15,0.58957854780171
1,-8,16,0.581560573424795
1,-8,17,0.560588273693945
1,-8,18,0.56789618305865
1,-8,19,0.561746747688957
1,-8,20,0.54804229647908
1,-8,21,0.499908534099222
1,-8,22,0.409454054074781
1,-8,23,0.4574790114363
1,-8,24,0.129425697826281
1,-8,25,0
1,-8,26,0
1,-8,27,0
1,-8,28,0
1,-8,29,0
1,-8,30,0
1,-7,-7,1.36175516794908e-06
1,-7,-6,3.28035844169773e-06
1,-7,-5,1.09363746630507e-05
1,-7,-4,4.45945894160038e-05
1,-7,-3,0.000199360653584779
1,-7,-2,0.000923010619383857
1,-7,-1,0.00430679977611963
1,-7,0,0.0197396243250243
1,-7,1,0.0836679019863111
1,-7,2,0.270323994091893
1,-7,3,0.51323016840089
1,-7,4,0.561131387435148
1,-7,5,0.555845335720021
1,-7,6,0.612015764408557
1,-7,7,0.600488594300358
1,-7,8,0.597078522842018
1,-7,9,0.666667942573006
1,-7,10,0.630524411960027
1,-7,11,0.632829163944665
1,-7,12,0.60546732934745
1,-7,13,0.601342960199016
1,-7,14,0.620405954905945
1,-7,15,0.602468919458434
1,-7,16,0.571918133973161
1,-7,17,0.58737725601591
1,-7,18,0.58344378439909
1,-7,19,0.571414577218686
1,-7,20,0.499674675610734
1,-7,21,0.443899983844395
1,-7,22,0.405926251648103
1,-7,23,0.364179729782641
1,-7,24,0.194778996337193
1,-7,25,0
1,-7,26,0
1,-7,27,0
1,-7,28,0
1,-7,29,0
1,-7,30,0
1,-6,-6,7.48245387201568e-06
1,-6,-5,1.78002172459202e-05
1,-6,-4,5.83422405388338e-05
1,-6,-3,0.000233497860949688
1,-6,-2,0.00102472366558943
1,-6,-1,0.00464827394841255
1,-6,0,0.0209249694937404
1,-6,1,0.0875864385414298
1,-6,2,0.280081941930633
1,-6,3,0.523824885248666
1,-6,4,0.569824249081697
1,-6,5,0.5553440393224
1,-6,6,0.640127041971217
1,-6,7,0.595277785535141
1,-6,8,0.629446738951014
1,-6,9,0.649999568664068
1,-6,10,0.635032761310262
1,-6,11,0.622786448978921
1,-6,12,0.611102034400692
1,-6,13,0.630670000748672
1,-6,14,0.657419255913589
1,-6,15,0.617295023571386
1,-6,16,0.593454547284371
1,-6,17,0.593941598143208
1,-6,18,0.584412097736726
1,-6,19,0.528226720264963
1,-6,20,0.48257998678113
1,-6,21,0.439421644078858
1,-6,22,0.341605078327682
1,-6,23,0.254609576999815
1,-6,24,0.227584231223579
1,-6,25,0
1,-6,26,0
1,-6,27,0
1,-6,28,0
1,-6,29,0
1,-6,30,0
1,-5,-5,4.01687485410733e-05
1,-5,-4,9.44020758607956e-05
1,-5,-3,0.000304423268817452
1,-5,-2,0.00119581997858987
1,-5,-1,0.00514022182070519
1,-5,0,0.0224707155866359
1,-5,1,0.092198201855604
1,-5,2,0.290724544863587
1,-5,3,0.536662123032793
1,-5,4,0.5776706309198
1,-5,5,0.583289672567675
1,-5,6,0.637446552421695
1,-5,7,0.592587322807216
1,-5,8,0.682781560653635
1,-5,9,0.676816398648038
1,-5,10,0.638021715191664
1,-5,11,0.617805896165635
1,-5,12,0.638905931497931
1,-5,13,0.675320558814865
1,-5,14,0.64526988237661
1,-5,15,0.534938076567953
1,-5,16,0.611112105370265
1,-5,17,0.603552349182871
1,-5,18,0.558413051230729
1,-5,19,0.503830228890464
1,-5,20,0.471161388076772
1,-5,21,0.405137060571976
1,-5,22,0.300858785311252
1,-5,23,0.298553610673652
1,-5,24,0.244069632421023
1,-5,25,0
1,-5,26,0
1,-5,27,0
1,-5,28,0
1,-5,29,0
1,-5,30,0
1,-4,-4,0.000210688648809307
1,-4,-3,0.000489348033690462
1,-4,-2,0.00155031223778228
1,-4,-1,0.00596634869136807
1,-4,0,0.0246880747281323
1,-4,1,0.098064840627618
1,-4,2,0.302869124991591
1,-4,3,0.550859900960847
1,-4,4,0.58770247215669
1,-4,5,0.617787044452816
1,-4,6,0.639606151170343
1,-4,7,0.634407633418306
1,-4,8,0.691245793999288
1,-4,9,0.692006410068521
1,-4,10,0.615908193955916
1,-4,11,0.641729556295334
1,-4,12,0.702258130409311
1,-4,13,0.681848207692273
1,-4,14,0.595546411235145
1,-4,15,0.619576334862566
1,-4,16,0.59526795111497
1,-4,17,0.575211848162469
1,-4,18,0.535682606484177
1,-4,19,0.536594372442451
1,-4,20,0.430778658066609
1,-4,21,0.361094716129885
1,-4,22,0.369784012871729
1,-4,23,0.371879738322947
1,-4,24,0.265554426436774
1,-4,25,0
1,-4,26,0
1,-4,27,0
1,-4,28,0
1,-4,29,0
1,-4,30,0
1,-3,-3,0.00107945512526319
1,-3,-2,0.00247431004140158
1,-3,-1,0.00768334461778961
1,-3,0,0.0284348469004107
1,-3,1,0.106503438765398
1,-3,2,0.317938261867606
1,-3,3,0.559709333808337
1,-3,4,0.59435075638537
1,-3,5,0.642776013888501
1,-3,6,0.614724136327841
1,-3,7,0.675081576470414
1,-3,8,0.683607747182523
1,-3,9,0.643489845711841
1,-3,10,0.647090250299289
1,-3,11,0.707451086619765
1,-3,12,0.721716976463548
1,-3,13,0.67937527719385
1,-3,14,0.64306406718684
1,-3,15,0.621127237271177
1,-3,16,0.562585720858268
1,-3,17,0.547612030287112
1,-3,18,0.527569282646168
1,-3,19,0.487014840113587
1,-3,20,0.492910905172222
1,-3,21,0.468085852634281
1,-3,22,0.442009118620369
1,-3,23,0.420920384837676
1,-3,24,0.306300189562036
1,-3,25,0
1,-3,26,0
1,-3,27,0
1,-3,28,0
1,-3,29,0
1,-3,30,0
1,-2,-2,0.00538830265312238
1,-2,-1,0.0121357415861121
1,-2,0,0.0362215511740834
1,-2,1,0.120685527145311
1,-2,2,0.33864295018105
1,-2,3,0.56409660833861
1,-2,4,0.610985609829836
1,-2,5,0.630939212506709
1,-2,6,0.620414896805413
1,-2,7,0.682289457010238
1,-2,8,0.66765489474802
1,-2,9,0.641127128361977
1,-2,10,0.709100417070859
1,-2,11,0.720868019171908
1,-2,12,0.695924223711109
1,-2,13,0.675140626085916
1,-2,14,0.624349295301168
1,-2,15,0.57882144144903
1,-2,16,0.566001236843876
1,-2,17,0.566411543823376
1,-2,18,0.559418638722985
1,-2,19,0.560138346833683
1,-2,20,0.545009152005012
1,-2,21,0.470863048128186
1,-2,22,0.471877348641605
1,-2,23,0.467914749198161
1,-2,24,0.284876355336907
1,-2,25,0
1,-2,26,0
1,-2,27,0
1,-2,28,0
1,-2,29,0
1,-2,30,0
1,-1,-1,0.0258196998989195
1,-1,0,0.0558613307591081
1,-1,1,0.149098237384766
1,-1,2,0.370966205705725
1,-1,3,0.571109278205046
1,-1,4,0.592381665114828
1,-1,5,0.643121146765944
1,-1,6,0.67739645519303
1,-1,7,0.683155859192889
1,-1,8,0.641178773303996
1,-1,9,0.715288918792915
1,-1,10,0.755510418025492
1,-1,11,0.70870769803333
1,-1,12,0.681578183936776
1,-1,13,0.617045231984991
1,-1,14,0.622691350918365
1,-1,15,0.509928978358211
1,-1,16,0.630636277639468
1,-1,17,0.642143795729915
1,-1,18,0.640606615761374
1,-1,19,0.576364301811827
1,-1,20,0.511342701251738
1,-1,21,0.511482294827487
1,-1,22,0.470153817201012
1,-1,23,0.398789142944704
1,-1,24,0.256389885671215
1,-1,25,0
1,-1,26,0
1,-1,27,0
1,-1,28,0
1,-1,29,0
1,-1,30,0
1,0,0,0.111545869587366
1,0,1,0.214180973413943
1,0,2,0.428313504326355
1,0,3,0.592066646477402
1,0,4,0.647784148709035
1,0,5,0.625950060975569
1,0,6,0.710879934810782
1,0,7,0.642166616574946
1,0,8,0.713699827114813
1,0,9,0.746465347438374
1,0,10,0.705300350903584
1,0,11,0.666874566121326
1,0,12,0.662699492920907
1,0,13,0.670123320844021
1,0,14,0.694420085511153
1,0,15,0.707358957922645
1,0,16,0.69656055275066
1,0,17,0.510063603242379
1,0,18,0.585954056000191
1,0,19,0.554958525599667
1,0,20,0.541022107421249
1,0,21,0.477236108490243
1,0,22,0.409590047891527
1,0,23,0.382253627650919
1,0,24,0.225408637244128
1,0,25,0
1,0,26,0
1,0,27,0
1,0,28,0
1,0,29,0
1,0,30,0
1,1,1,0.359080028334666
1,1,2,0.533491411102926
1,1,3,0.612566244254566
1,1,4,0.623200304579648
1,1,5,0.671284495791176
1,1,6,0.674321296217087
1,1,7,0.726713907224051
1,1,8,0.712235038826912
1,1,9,0.695138326918483
1,1,10,0.687976661275612
1,1,11,0.691216001817347
1,1,12,0.74407869737664
1,1,13,0.76054275272653
1,1,14,0.73850045408254
1,1,15,0.701794115767321
1,1,16,0.655093907545819
1,1,17,0.574317317481295
1,1,18,0.465840661375216
1,1,19,0.409195616175543
1,1,20,0.423177540906481
1,1,21,0.408229825535859
1,1,22,0.349008132635927
1,1,23,0.332941954344328
1,1,24,0.129122107453301
1,1,25,0
1,1,26,0
1,1,27,0
1,1,28,0
1,1,29,0
1,1,30,0
1,2,2,0.625165569797552
1,2,3,0.63360050424928
1,2,4,0.656771976161672
1,2,5,0.683127879446296
1,2,6,0.725880588575953
1,2,7,0.720717607332746
1,2,8,0.788256361249491
1,2,9,0.718186910230646
1,2,10,0.726466262392266
1,2,11,0.762114331951716
1,2,12,0.752254531742535
1,2,13,0.691582838226901
1,2,14,0.695209378701758
1,2,15,0.639420127126718
1,2,16,0.588878310210394
1,2,17,0.592642116119402
1,2,18,0.587425252912343
1,2,19,0.343074671678922
1,2,20,0.258950187520131
1,2,21,0.474717001611217
1,2,22,0.305101870321456
1,2,23,0.366326056216131
1,2,24,0
1,2,25,0
1,2,26,0
1,2,27,0
1,2,28,0
1,2,29,0
1,2,30,0
1,3,3,0.648565775962528
1,3,4,0.682756990690295
1,3,5,0.763295592538576
1,3,6,0.773848571665408
1,3,7,0.747350393168043
1,3,8,0.739191593515318
1,3,9,0.738901154655329
1,3,10,0.72983964175748
1,3,11,0.71636722763412
1,3,12,0.692787950154916
1,3,13,0.681896359933547
1,3,14,0.656665701538705
1,3,15,0.620932403299909
1,3,16,0.590423906112779
1,3,17,0.549340229999623
1,3,18,0.492022179283056
1,3,19,0.393993507898378
1,3,20,0.324071649418011
1,3,21,0.241600798214959
1,3,22,0.198868000933593
1,3,23,0.341468961175018
1,3,24,0
1,3,25,0
1,3,26,0
1,3,27,0
1,3,28,0
1,3,29,0
1,3,30,0
1,4,4,0.717979987529153
1,4,5,0.771120852523036
1,4,6,0.762719570995831
1,4,7,0.770835512162109
1,4,8,0.749043401292192
1,4,9,0.745952333956344
1,4,10,0.745940971212888
1,4,11,0.744570455492692
1,4,12,0.730270733381853
1,4,13,0.718909434028493
1,4,14,0.702296429343617
1,4,15,0.678696356643573
1,4,16,0.648766455740431
1,4,17,0.609441936370381
1,4,18,0.565460661319739
1,4,19,0.631282579246586
1,4,20,0.561447634015561
1,4,21,0.512280779197375
1,4,22,0.293951323201885
1,4,23,0.323996558025964
1,4,24,0
1,4,25,0
1,4,26,0
1,4,27,0
1,4,28,0
1,4,29,0
1,4,30,0
1,5,5,0.785131768723257
1,5,6,0.795221661732766
1,5,7,0.816697818427745
1,5,8,0.805639321190718
1,5,9,0.805189290137991
1,5,10,0.805666178041176
1,5,11,0.804755069788498
1,5,12,0.802010165095885
1,5,13,0.789257179050438
1,5,14,0.771982903963372
1,5,15,0.745889902255034
1,5,16,0.704958630181977
1,5,17,0.698765073608219
1,5,18,0.634581359199606
1,5,19,0.502117624239996
1,5,20,0.452851841515359
1,5,21,0.402133637272324
1,5,22,0.470608708348195
1,5,23,0
1,5,24,0
1,5,25,0
1,5,26,0
1,5,27,0
1,5,28,0
1,5,29,0
1,5,30,0
1,6,6,0.819668716493917
1,6,7,0.827001469692065
1,6,8,0.834906868379223
1,6,9,0.835713494145969
1,6,10,0.83468121760209
1,6,11,0.806450958848014
1,6,12,0.808611511642026
1,6,13,0.773706416440804
1,6,14,0.745038403218749
1,6,15,0.74308391050622
1,6,16,0.641150294319882
1,6,17,0.647787496916486
1,6,18,0.58225596459783
1,6,19,0.483037605795999
1,6,20,0.476169089384223
1,6,21,0.476713610933855
1,6,22,0.323981803811138
1,6,23,0
1,6,24,0
1,6,25,0
1,6,26,0
1,6,27,0
1,6,28,0
1,6,29,0
1,6,30,0
1,7,7,0.835310111534453
1,7,8,0.842816970433839
1,7,9,0.844533606494983
1,7,10,0.810390924289617
1,7,11,0.81095325654383
1,7,12,0.781538503368242
1,7,13,0.778002940251687
1,7,14,0.749667056169284
1,7,15,0.681995771087327
1,7,16,0.648267952262151
1,7,17,0.64976133436803
1,7,18,0.486323550037401
1,7,19,0.485670000928055
1,7,20,0.485119182951301
1,7,21,0.452622428948811
1,7,22,0
1,7,23,0
1,7,24,0
1,7,25,0
1,7,26,0
1,7,27,0
1,7,28,0
1,7,29,0
1,7,30,0
1,8,8,0.819928166298769
1,8,9,0.816072355817861
1,8,10,0.815363237439973
1,8,11,0.813206050088282
1,8,12,0.78038713085376
1,8,13,0.749544823823074
1,8,14,0.717715240163031
1,8,15,0.648285603639296
1,8,16,0.650219431114358
1,8,17,0.486701666105778
1,8,18,0.488538488651365
1,8,19,0.48803372802449
1,8,20,0.453835766673572
1,8,21,0
1,8,22,0
1,8,23,0
1,8,24,0
1,8,25,0
1,8,26,0
1,8,27,0
1,8,28,0
1,8,29,0
1,8,30,0
1,9,9,0.809226166429025
1,9,10,0.782020359002245
1,9,11,0.781880453790284
1,9,12,0.747793637434116
1,9,13,0.71457845840489
1,9,14,0.65190457882341
1,9,15,0.648013363482093
1,9,16,0.519034729087221
1,9,17,0.486913611193448
1,9,18,0.4860871648702
1,9,19,0.453441213187984
1,9,20,0
1,9,21,0
1,9,22,0
1,9,23,0
1,9,24,0
1,9,25,0
1,9,26,0
1,9,27,0
1,9,28,0
1,9,29,0
1,9,30,0
1,10,10,0.752033161764818
1,10,11,0.747491055483538
1,10,12,0.71492633904551
1,10,13,0.650851782250834
1,10,14,0.617026961275739
1,10,15,0.48579785566055
1,10,16,0.487189656136467
1,10,17,0.489961311165401
1,10,18,0.356683036885642
1,10,19,0
1,10,20,0
1,10,21,0
1,10,22,0
1,10,23,0
1,10,24,0
1,10,25,0
1,10,26,0
1,10,27,0
1,10,28,0
1,10,29,0
1,10,30,0
1,11,11,0.711187019728037
1,11,12,0.680688924846977
1,11,13,0.615345478498248
1,11,14,0.485630198404121
1,11,15,0.486386871139657
1,11,16,0.48623595767658
1,11,17,0.161475063980244
1,11,18,0
1,11,19,0
1,11,20,0
1,11,21,0
1,11,22,0
1,11,23,0
1,11,24,0
1,11,25,0
1,11,26,0
1,11,27,0
1,11,28,0
1,11,29,0
1,11,30,0
1,12,12,0.612941077111261
1,12,13,0.485093554172098
1,12,14,0.484558243589917
1,12,15,0.323340119519234
1,12,16,0
1,12,17,0
1,12,18,0
1,12,19,0
1,12,20,0
1,12,21,0
1,12,22,0
1,12,23,0
1,12,24,0
1,12,25,0
1,12,26,0
1,12,27,0
1,12,28,0
1,12,29,0
1,12,30,0
1,13,13,0
1,13,14,0
1,13,15,0
1,13,16,0
1,13,17,0
1,13,18,0
1,13,19,0
1,13,20,0
1,13,21,0
1,13,22,0
1,13,23,0
1,13,24,0
1,13,25,0
1,13,26,0
1,13,27,0
1,13,28,0
1,13,29,0
1,13,30,0
1,14,14,0
1,14,15,0
1,14,16,0
1,14,17,0
1,14,18,0
1,14,19,0
1,14,20,0
1,14,21,0
1,14,22,0
1,14,23,0
1,14,24,0
1,14,25,0
1,14,26,0
1,14,27,0
1,14,28,0
1,14,29,0
1,14,30,0
1,15,15,0
1,15,16,0
1,15,17,0
1,15,18,0
1,15,19,0
1,15,20,0
1,15,21,0
1,15,22,0
1,15,23,0
1,15,24,0
1,15,25,0
1,15,26,0
1,15,27,0
1,15,28,0
1,15,29,0
1,15,30,0
1,16,16,0
1,16,17,0
1,16,18,0
1,16,19,0
1,16,20,0
1,16,21,0
1,16,22,0
1,16,23,0
1,16,24,0
1,16,25,0
1,16,26,0
1,16,27,0
1,16,28,0
1,16,29,0
1,16,30,0
1,17,17,0
1,17,18,0
1,17,19,0
1,17,20,0
1,17,21,0
1,17,22,0
1,17,23,0
1,17,24,0
1,17,25,0
1,17,26,0
1,17,27,0
1,17,28,0
1,17,29,0
1,17,30,0
1,18,18,0
1,18,19,0
1,18,20,0
1,18,21,0
1,18,22,0
1,18,23,0
1,18,24,0
1,18,25,0
1,18,26,0
1,18,27,0
1,18,28,0
1,18,29,0
1,18,30,0
1,19,19,0
1,19,20,0
